DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
11122025,0,37.6154310000189,-80.0367340000561,71,1018.2,-1.8,-12.7,-7.4,249,15.0,0.0,43
11122025,1,37.6154310000189,-80.0367340000561,71,1017.5,-1.8,-13.7,-7.0,224,11.5,0.0,40
11122025,2,37.6154310000189,-80.0367340000561,71,1016.6,-1.8,-12.2,-6.7,207,10.5,0.0,45
11122025,3,37.6154310000189,-80.0367340000561,71,1015.9,-1.7,-9.8,-6.8,215,12.7,0.0,54
11122025,4,37.6154310000189,-80.0367340000561,71,1015.4,-1.3,-10.4,-5.8,248,7.8,0.0,50
11122025,5,37.6154310000189,-80.0367340000561,71,1015.4,-0.7,-10.4,-5.8,287,12.1,0.0,48
11122025,6,37.6154310000189,-80.0367340000561,71,1014.5,0.0,-12.0,-6.5,264,21.3,0.0,40
11122025,7,37.6154310000189,-80.0367340000561,71,1014.1,0.3,-11.7,-7.2,271,28.4,0.0,40
11122025,8,37.6154310000189,-80.0367340000561,71,1014.2,0.2,-11.3,-8.5,275,36.1,0.0,42
11122025,9,37.6154310000189,-80.0367340000561,71,1013.5,0.1,-10.2,-9.0,275,39.4,0.0,46
11122025,10,37.6154310000189,-80.0367340000561,71,1013.8,0.5,-9.6,-8.2,277,37.3,0.0,47
11122025,11,37.6154310000189,-80.0367340000561,71,1013.9,0.5,-9.8,-7.9,277,35.2,0.0,46
11122025,12,37.6154310000189,-80.0367340000561,71,1014.0,0.4,-9.6,-7.7,277,33.4,0.0,47
11122025,13,37.6154310000189,-80.0367340000561,71,1014.1,1.5,-9.5,-5.6,276,26.0,0.0,44
11122025,14,37.6154310000189,-80.0367340000561,71,1014.3,2.9,-6.8,-3.5,281,23.1,0.0,49
11122025,15,37.6154310000189,-80.0367340000561,71,1014.3,4.8,-5.9,-0.8,274,18.4,0.0,46
11122025,16,37.6154310000189,-80.0367340000561,71,1013.0,6.4,-4.7,0.7,262,20.4,0.0,45
11122025,17,37.6154310000189,-80.0367340000561,71,1012.5,7.8,-3.1,2.5,265,20.2,0.0,46
11122025,18,37.6154310000189,-80.0367340000561,71,1011.8,9.7,-2.9,4.6,274,18.8,0.0,41
11122025,19,37.6154310000189,-80.0367340000561,71,1011.1,10.7,-3.1,5.2,272,20.2,0.0,38
11122025,20,37.6154310000189,-80.0367340000561,71,1011.5,9.9,-4.5,3.1,277,28.3,0.0,36
11122025,21,37.6154310000189,-80.0367340000561,71,1011.7,9.5,-6.4,2.2,285,29.4,0.0,32
11122025,22,37.6154310000189,-80.0367340000561,71,1012.5,7.7,-6.5,1.8,285,20.1,0.0,36
11122025,23,37.6154310000189,-80.0367340000561,71,1013.6,6.5,-6.1,0.9,285,18.3,0.0,40
11122025,24,37.6154310000189,-80.0367340000561,71,1014.1,5.7,-5.0,0.1,278,19.7,0.0,46
