DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
08232025,0,44.47876727089145,-121.372304136756,0,1010.3,32.2,1.3,27.2,30,21.3,0.0,14
08232025,1,44.47876727089145,-121.372304136756,0,1009.9,31.3,0.6,26.1,33,21.4,0.0,14
08232025,2,44.47876727089145,-121.372304136756,0,1010.0,29.6,0.3,24.2,22,22.9,0.0,15
08232025,3,44.47876727089145,-121.372304136756,0,1010.4,27.7,0.4,22.4,10,22.0,0.0,17
08232025,4,44.47876727089145,-121.372304136756,0,1011.1,25.2,1.3,20.2,355,21.3,0.0,21
08232025,5,44.47876727089145,-121.372304136756,0,1011.5,23.7,1.4,18.5,351,23.0,0.0,23
08232025,6,44.47876727089145,-121.372304136756,0,1012.0,22.4,2.5,17.6,352,21.8,0.0,27
08232025,7,44.47876727089145,-121.372304136756,0,1012.2,21.7,2.4,16.9,350,20.8,0.0,28
08232025,8,44.47876727089145,-121.372304136756,0,1012.3,21.0,1.3,16.4,352,18.2,0.0,27
08232025,9,44.47876727089145,-121.372304136756,0,1012.3,19.1,0.1,15.1,349,12.8,0.0,28
08232025,10,44.47876727089145,-121.372304136756,0,1012.2,18.4,-1.5,14.1,347,13.3,0.0,26
08232025,11,44.47876727089145,-121.372304136756,0,1012.5,17.4,-1.8,14.1,353,6.2,0.0,27
08232025,12,44.47876727089145,-121.372304136756,0,1012.4,16.7,-1.4,13.9,353,2.9,0.0,29
08232025,13,44.47876727089145,-121.372304136756,0,1012.1,15.9,-1.6,13.1,27,3.2,0.0,30
08232025,14,44.47876727089145,-121.372304136756,0,1012.2,15.3,-0.9,13.0,270,0.4,0.0,33
08232025,15,44.47876727089145,-121.372304136756,0,1012.2,18.0,1.5,16.0,214,1.3,0.0,33
08232025,16,44.47876727089145,-121.372304136756,0,1012.7,21.4,2.2,19.4,79,1.8,0.0,28
08232025,17,44.47876727089145,-121.372304136756,0,1012.5,24.5,3.2,21.8,35,7.5,0.0,25
08232025,18,44.47876727089145,-121.372304136756,0,1012.0,26.6,3.1,23.8,43,8.4,0.0,22
08232025,19,44.47876727089145,-121.372304136756,0,1011.6,28.4,2.6,26.0,43,8.9,0.0,19
08232025,20,44.47876727089145,-121.372304136756,0,1011.4,29.1,2.4,26.0,36,9.3,0.0,18
08232025,21,44.47876727089145,-121.372304136756,0,1011.1,29.6,1.1,26.3,36,9.8,0.0,16
08232025,22,44.47876727089145,-121.372304136756,0,1011.0,30.1,0.7,26.7,59,9.7,0.0,15
08232025,23,44.47876727089145,-121.372304136756,0,1010.3,31.6,0.8,27.8,60,12.4,0.0,14
08232025,24,44.47876727089145,-121.372304136756,0,1009.8,32.2,0.3,28.1,44,14.0,0.0,13
