DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
09052025,0,48.86187262101745,-117.825330495851,0,1008.0,23.2,6.5,20.9,92,10.1,0.0,34
09052025,1,48.86187262101745,-117.825330495851,0,1007.7,22.2,6.4,20.0,108,9.4,0.0,36
09052025,2,48.86187262101745,-117.825330495851,0,1007.6,21.5,5.0,18.5,106,12.0,0.0,34
09052025,3,48.86187262101745,-117.825330495851,0,1007.4,20.8,2.6,17.2,108,12.9,0.0,30
09052025,4,48.86187262101745,-117.825330495851,0,1007.7,19.0,3.2,15.3,112,14.7,0.0,35
09052025,5,48.86187262101745,-117.825330495851,0,1008.0,18.6,3.3,14.9,108,15.1,0.0,36
09052025,6,48.86187262101745,-117.825330495851,0,1008.4,18.5,5.7,15.7,107,13.6,0.0,46
09052025,7,48.86187262101745,-117.825330495851,0,1008.3,17.8,6.1,14.7,112,14.7,0.0,50
09052025,8,48.86187262101745,-117.825330495851,0,1009.0,17.4,6.3,13.6,113,14.8,0.0,54
09052025,9,48.86187262101745,-117.825330495851,0,1009.0,16.4,6.5,12.8,110,13.8,0.0,58
09052025,10,48.86187262101745,-117.825330495851,0,1009.5,15.5,6.7,12.3,106,11.6,0.0,61
09052025,11,48.86187262101745,-117.825330495851,0,1009.4,14.9,6.8,11.7,107,12.4,0.0,64
09052025,12,48.86187262101745,-117.825330495851,0,1009.7,14.0,7.5,11.4,103,14.1,0.0,69
09052025,13,48.86187262101745,-117.825330495851,0,1010.0,13.6,7.9,11.0,113,14.0,0.0,73
09052025,14,48.86187262101745,-117.825330495851,0,1010.2,13.1,8.6,12.0,106,13.1,0.0,73
09052025,15,48.86187262101745,-117.825330495851,0,1010.0,14.3,9.2,15.9,103,8.1,0.0,60
09052025,16,48.86187262101745,-117.825330495851,0,1010.5,18.4,9.4,19.4,82,5.4,0.0,49
09052025,17,48.86187262101745,-117.825330495851,0,1010.3,20.5,9.7,22.9,47,7.4,0.0,41
09052025,18,48.86187262101745,-117.825330495851,0,1009.8,22.2,9.9,27.2,39,7.4,0.0,34
09052025,19,48.86187262101745,-117.825330495851,0,1009.5,23.8,9.5,30.1,28,6.1,0.0,29
09052025,20,48.86187262101745,-117.825330495851,0,1008.8,25.2,7.9,31.3,346,4.5,0.0,24
09052025,21,48.86187262101745,-117.825330495851,0,1008.4,25.9,7.2,31.8,317,6.4,0.0,22
09052025,22,48.86187262101745,-117.825330495851,0,1008.3,26.0,6.8,31.8,307,5.4,0.0,21
09052025,23,48.86187262101745,-117.825330495851,0,1007.7,26.0,6.7,30.7,264,3.3,0.0,21
09052025,24,48.86187262101745,-117.825330495851,0,1007.6,25.5,6.1,29.3,180,1.1,0.0,21
