DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
8042025,0,41.3238537456682,-116.8870459071005,12,1005.6,27.0,-3.8,22.3,243,15.0,0.0,13
8042025,1,41.3238537456682,-116.8870459071005,12,1004.5,26.7,-4.0,21.3,291,18.1,0.0,13
8042025,2,41.3238537456682,-116.8870459071005,12,1004.6,25.4,-6.1,19.4,289,20.9,0.0,12
8042025,3,41.3238537456682,-116.8870459071005,12,1006.0,22.8,-7.1,17.1,288,18.6,0.0,13
8042025,4,41.3238537456682,-116.8870459071005,12,1006.5,20.4,-11.1,14.5,283,17.4,0.0,11
8042025,5,41.3238537456682,-116.8870459071005,12,1007.2,20.4,-26.3,13.8,280,17.9,0.0,3
8042025,6,41.3238537456682,-116.8870459071005,12,1007.7,16.5,-1.1,12.2,328,14.1,0.0,30
8042025,7,41.3238537456682,-116.8870459071005,12,1007.7,15.0,1.5,11.1,311,13.8,0.0,40
8042025,8,41.3238537456682,-116.8870459071005,12,1008.0,13.5,1.2,10.2,323,9.5,0.0,43
8042025,9,41.3238537456682,-116.8870459071005,12,1008.0,12.1,1.1,9.2,286,6.4,0.0,47
8042025,10,41.3238537456682,-116.8870459071005,12,1008.0,12.0,1.0,9.0,264,6.5,0.0,47
8042025,11,41.3238537456682,-116.8870459071005,12,1008.5,11.7,1.9,9.0,277,6.2,0.0,51
8042025,12,41.3238537456682,-116.8870459071005,12,1008.9,11.2,1.7,8.5,233,5.4,0.0,52
8042025,13,41.3238537456682,-116.8870459071005,12,1009.2,11.0,1.2,8.1,180,6.5,0.0,51
8042025,14,41.3238537456682,-116.8870459071005,12,1009.8,12.5,1.7,10.0,166,4.5,0.0,48
8042025,15,41.3238537456682,-116.8870459071005,12,1010.1,16.3,2.7,14.2,173,2.9,0.0,40
8042025,16,41.3238537456682,-116.8870459071005,12,1010.3,18.8,3.4,16.4,43,5.9,0.0,36
8042025,17,41.3238537456682,-116.8870459071005,12,1010.6,20.5,3.6,18.1,32,8.1,0.0,33
8042025,18,41.3238537456682,-116.8870459071005,12,1010.5,22.0,3.1,19.5,270,13.7,0.0,29
8042025,19,41.3238537456682,-116.8870459071005,12,1009.9,22.6,1.5,20.3,243,15.8,0.0,25
8042025,20,41.3238537456682,-116.8870459071005,12,1009.7,23.2,0.3,20.1,245,20.3,0.0,22
8042025,21,41.3238537456682,-116.8870459071005,12,1008.7,24.2,-0.9,20.5,239,22.3,0.0,19
8042025,22,41.3238537456682,-116.8870459071005,12,1007.9,24.3,-1.6,19.6,270,24.8,0.0,18
8042025,23,41.3238537456682,-116.8870459071005,12,1007.4,24.0,-1.8,18.6,283,26.3,0.0,18
8042025,24,41.3238537456682,-116.8870459071005,12,1007.6,23.9,-3.5,17.5,275,26.8,0.0,16
